user_id,structuring_count,amount_std_dev,round_number_ratio,flow_ratio,distinct_counterparties,wager_ratio,win_loss_ratio,unique_device_count,unique_ip_count,night_owl_ratio,velocity_24h,avg_transaction_amount,is_smurf,smurf_type
USER_01108,0,89.00533272,0,1.085834416,0,3.141070112,1.579984564,9,7,0.044117646,1.133333314,162.6144118,FALSE,none
USER_00974,0,55.01788242,0,1.043858016,0,2.82068724,2.79692372,9,5,0.028985507,1.149999981,202.0892754,FALSE,none
USER_04478,0,90.8497586,0,1.05122332,0,3.105394021,2.53253109,8,3,0.051948051,1.283333312,217.0215584,FALSE,none
USER_00158,0,69.05302591,0,1.02435203,0,3.966256486,1.792612893,6,4,0.051948051,1.283333312,198.5048052,FALSE,none
USER_02388,0,74.39507643,0,1.026304386,0,2.712282667,2.035465904,2,4,0.028571428,1.166666647,217.1118571,FALSE,none
USER_02437,0,87.7213497,0,1.019295147,0,2.444189664,1.437975865,3,5,0.028169014,1.183333314,157.1711268,FALSE,none
USER_03010,0,78.1676995,0,1.023119232,0,2.34956481,2.471751298,6,2,0.026315789,1.266666646,154.9238158,FALSE,none
USER_01750,0,91.1596791,0,1.054163535,0,2.680534917,2.193845623,4,6,0.041666666,1.19999998,202.3468056,FALSE,none
USER_02936,0,84.43403632,0,1.071813043,0,2.65546441,2.339721298,8,1,0.039473684,1.266666646,214.1815789,FALSE,none
USER_00675,0,88.90719728,0,1.067698833,0,2.60244997,1.607463914,3,3,0.04109589,1.237288115,177.4943836,FALSE,none
USER_02833,0,79.54444664,0,1.044746546,0,2.842770544,1.913958822,2,5,0.070422534,1.183333314,198.836338,FALSE,none
USER_01286,0,85.87116808,0.0625,1.057570075,0,3.040487744,2.642614887,7,3,0.0375,1.333333311,204.345,FALSE,none
USER_00113,0,91.64746478,0,1.052767025,0,3.209903075,2.552950724,3,8,0.04054054,1.233333313,206.7455405,FALSE,none
USER_01318,0,83.32149218,0,1.119769492,0,4.079722137,1.689828832,3,8,0,1.233333313,134.3621622,FALSE,none
USER_04347,0,76.29221049,0,1.066658839,0,3.417773085,3.132697894,4,4,0.042253521,1.183333314,218.16,FALSE,none
USER_00581,0,48.12638663,0.076923077,1.059446421,0,3.826848226,1.672913968,5,3,0,1.233333313,164.525,FALSE,none
USER_00787,0,76.89271986,0,1.026053358,0,3.245600628,3.000974663,5,2,0.026315789,1.266666646,202.0164474,FALSE,none
USER_00935,0,85.67464823,0,1.023762712,0,3.737447945,2.532306025,4,3,0.065789473,1.266666646,238.7771053,FALSE,none
USER_04729,0,85.55580465,0,1.083666897,0,2.307969581,2.98484054,5,4,0.044776119,1.116666648,221.819403,FALSE,none
USER_04672,0,107.7983369,0,1.084988092,0,2.895608235,1.470383672,7,6,0.044117646,1.133333314,149.7325,FALSE,none
USER_03459,0,97.30397015,0,1.070473175,0,4.136392104,2.52596793,5,4,0.014705882,1.133333314,170.9805882,FALSE,none
USER_03026,0,88.17201945,0,1.081099975,0,2.711437594,2.32434408,5,4,0.067567567,1.233333313,161.7158108,FALSE,none
USER_01438,0,86.52657201,0,1.007986373,0,2.366887427,1.57329078,5,4,0.039473684,1.266666646,160.3836842,FALSE,none
USER_01830,0,75.55241935,0,1.074639098,0,3.550596221,1.30394364,5,6,0.028571428,1.166666647,155.4965714,FALSE,none
USER_03402,0,65.3542756,0,1.050089939,0,3.148312351,1.537493962,6,5,0.01369863,1.216666646,179.0747945,FALSE,none
USER_00955,0,81.38929187,0,1.125047013,0,3.649680029,1.352268146,7,3,0.027027027,1.233333313,158.0509459,FALSE,none
USER_03061,0,77.85621178,0,1.026429782,0,2.755314764,1.959547236,4,5,0.04109589,1.216666646,200.1984932,FALSE,none
USER_01799,0,90.15216461,0,1.041371007,0,2.546054218,2.236740317,2,4,0.013888889,1.220338962,208.6525,FALSE,none
USER_03376,0,71.51666654,0,1.040723403,0,3.544484321,2.041348732,7,5,0.056338027,1.183333314,157.3087324,FALSE,none
USER_02966,0,84.92652763,0,1.048224024,0,2.957780236,1.815911706,2,9,0.065789473,1.266666646,175.5815789,FALSE,none
USER_00020,0,88.36251321,0,1.043236889,0,3.140270797,1.428724646,9,6,0.014084507,1.183333314,153.4914085,FALSE,none
USER_04817,0,77.78014732,0,1.020254745,0,3.610066199,2.319335589,5,7,0.049999999,1.333333311,200.58175,FALSE,none
USER_02082,0,82.26367384,0,1.061053249,0,3.889333435,2.280251638,7,5,0,1.283333312,180.7471429,FALSE,none
USER_04560,0,55.97896837,0,1.019715236,0,3.268370771,2.009484956,6,5,0.02739726,1.216666646,233.2784932,FALSE,none
USER_00458,0,86.65287574,0,1.036853738,0,4.228067991,4.409254093,5,3,0.053333333,1.271186419,252.7542667,FALSE,none
USER_04366,0,95.77525516,0,1.063056785,0,3.365308919,1.703565329,3,3,0,1.283333312,177.2350649,FALSE,none
USER_01188,0,79.66909078,0,1.054233992,0,3.235593764,2.161722505,5,5,0.111111109,1.049999983,154.2746032,FALSE,none
USER_03133,0,82.34162365,0,1.049766602,0,2.521508033,1.29211445,7,3,0,1.19999998,148.7501389,FALSE,none
USER_00062,0,71.80019895,0,1.066864067,0,4.186940969,2.024411154,8,6,0.055555555,1.19999998,191.3761111,FALSE,none
USER_00806,0,66.56294194,0.090909091,1.162815623,0,3.473617188,1.532108231,8,3,0,1.133333314,173.8951471,FALSE,none
USER_04467,0,60.99856705,0,1.074987948,0,3.444127517,1.478860435,4,5,0.03030303,1.099999982,150.6557576,FALSE,none
USER_03744,0,70.11432672,0,1.092553362,0,2.958336691,1.866251087,5,3,0.038961038,1.283333312,189.6027273,FALSE,none
USER_00314,0,81.87959979,0.058823529,1.055198598,0,2.080431498,1.192916668,6,4,0,1.233333313,180.8960811,FALSE,none
USER_01992,0,57.28126745,0,1.111570294,0,3.408181853,0.632558682,5,3,0.046874999,1.066666649,118.7157812,FALSE,none
USER_04192,0,72.58660687,0,1.054821975,0,3.981596296,2.344660255,6,5,0.025,1.333333311,183.140375,FALSE,none
USER_04408,0,77.17129809,0,1.04911171,0,2.465348463,1.851756126,6,3,0.027027027,1.233333313,218.445,FALSE,none
USER_00868,0,75.62952044,0,1.031165382,0,3.097039679,2.379870927,8,7,0.037037037,1.349999978,240.4107407,FALSE,none
USER_00501,0,102.8569939,0,1.05616128,0,3.297900096,2.398354232,5,6,0.036144578,1.38333331,217.1692771,FALSE,none
USER_03152,0,73.92390073,0,1.035797318,0,3.716451419,2.555678904,6,9,0.037974683,1.316666645,193.6391139,FALSE,none
USER_01338,0,82.7326782,0,1.029812311,0,3.058588731,3.293700236,4,3,0.026666666,1.249999979,242.3512,FALSE,none
USER_00354,0,77.62735751,0,1.034547188,0,3.653881213,2.648417377,5,8,0.09589041,1.216666646,196.4486301,FALSE,none
USER_00879,0,70.90871412,0,1.025654928,0,5.080202153,2.136410839,6,4,0.042253521,1.183333314,161.5408451,FALSE,none
USER_01260,0,87.07841733,0,1.083117886,0,2.234009663,1.690008445,4,4,0.058823529,1.152542353,157,FALSE,none
USER_04518,0,77.73055927,0,1.023367489,0,3.99049219,1.918639474,9,4,0.042253521,1.183333314,181.3612676,FALSE,none
USER_01793,0,101.001486,0,1.063353924,0,3.212903835,2.42524188,5,3,0.02739726,1.216666646,230.1089041,FALSE,none
USER_00333,0,83.32490149,0.083333333,1.12056087,0,4.40571778,1.947518031,5,4,0,1.149999981,182.2692754,FALSE,none
USER_00744,0,80.81185783,0,1.01433625,0,1.927119154,1.348006001,3,5,0.05479452,1.216666646,174.9594521,FALSE,none
USER_02208,0,92.95759901,0,1.074082647,0,3.283128875,1.525394208,5,8,0.027027027,1.233333313,192.5239189,FALSE,none
USER_04188,0,78.07762888,0.066666667,1.106800899,0,3.395710917,3.178116518,6,5,0.04054054,1.233333313,212.6909459,FALSE,none
USER_01515,0,85.60789276,0,1.033320417,0,2.724182115,2.35960978,2,6,0,1.20338981,218.0249296,FALSE,none
USER_00667,0,94.43143684,0,1.07288071,0,3.206929132,1.811430336,7,3,0.058823529,1.133333314,163.1991176,FALSE,none
USER_02076,0,91.38728707,0,1.068608295,0,3.588188947,1.926296339,2,5,0.06849315,1.216666646,200.2852055,FALSE,none
USER_04739,0,84.7424057,0,1.086006953,0,3.463833925,1.777348569,3,4,0.014285714,1.166666647,210.5102857,FALSE,none
USER_04500,0,64.95541235,0.071428571,1.117018703,0,2.859199131,1.785606735,8,9,0.052631578,1.266666646,208.4330263,FALSE,none
USER_00324,0,86.69403528,0,1.046806275,0,4.463041385,3.583875437,5,2,0,1.19999998,229.4452778,FALSE,none
USER_02327,0,62.11200142,0,1.104143711,0,2.858256929,2.359113954,6,5,0.028169014,1.183333314,142.0101408,FALSE,none
USER_03673,0,75.05926112,0,1.082987278,0,3.210901926,2.035541386,5,4,0.064935064,1.283333312,188.72,FALSE,none
USER_04218,0,77.4663409,0.0625,1.037108893,0,3.370467868,4.457725691,4,6,0,1.299999978,231.9402564,FALSE,none
USER_01563,0,91.20670622,0,1.049937381,0,3.472118291,1.693234122,6,3,0.04109589,1.216666646,185.2093151,FALSE,none
USER_03258,0,90.78305313,0,1.061872952,0,2.79176047,2.308188374,4,5,0.025974026,1.283333312,201.7505195,FALSE,none
USER_04790,0,70.38860462,0,1.014825641,0,2.940620494,1.721968139,6,3,0,1.183333314,206.3978873,FALSE,none
USER_00625,0,83.86244075,0.066666667,1.043477914,0,2.918581758,2.202184391,3,4,0.027027027,1.233333313,207.7733784,FALSE,none
USER_02023,0,83.43988231,0,1.058195581,0,3.752616041,2.158103207,5,8,0.01369863,1.216666646,207.8312329,FALSE,none
USER_02316,0,89.48177687,0,1.033372904,0,3.038497472,1.979104001,6,7,0.027027027,1.233333313,172.6756757,FALSE,none
USER_00605,0,67.46636257,0,1.034580207,0,2.805348379,1.881581085,5,7,0.050632911,1.316666645,213.8894937,FALSE,none
USER_02484,0,67.71243372,0,1.071633729,0,3.658333852,1.434519209,6,5,0.014285714,1.186440658,167.3341429,FALSE,none
USER_00188,0,79.58189349,0,1.038081717,0,2.826603409,1.455477864,6,3,0,1.22413791,164.988169,FALSE,none
USER_03340,0,76.69180752,0,1.114428121,0,3.367320523,1.877002283,4,2,0.04054054,1.233333313,174.7914865,FALSE,none
USER_02621,0,77.89085454,0,1.105863336,0,2.610273662,1.857842103,4,2,0.056338027,1.183333314,161.4692958,FALSE,none
USER_00783,0,76.94584003,0,1.149427911,0,2.784632844,1.166110866,6,7,0.014285714,1.166666647,145.2945714,FALSE,none
USER_04389,0,73.16180668,0,1.043113909,0,3.610894792,3.143797666,4,1,0.037974683,1.316666645,219.3018987,FALSE,none
USER_03564,0,80.19170006,0,1.086671961,0,2.21858861,1.888996974,4,3,0.01369863,1.216666646,188.979589,FALSE,none
USER_00290,0,77.78005393,0,1.017307535,0,3.601580585,1.173912491,7,3,0,1.19999998,154.1461111,FALSE,none
USER_03122,0,69.41192431,0,1.066115434,0,3.468479197,2.001500516,7,5,0.025974026,1.283333312,198.1176623,FALSE,none
USER_00249,0,61.0969713,0,1.065881465,0,2.858876324,2.051273844,6,2,0.014492753,1.149999981,158.7510145,FALSE,none
USER_01156,0,71.32954628,0,1.03973432,0,3.350107938,2.692203358,4,5,0.057971014,1.149999981,190.8892754,FALSE,none
USER_04680,0,86.18321645,0,1.048035774,0,3.789570089,3.220105858,5,4,0.026315789,1.266666646,210.3171053,FALSE,none
USER_03755,0,69.42305883,0.066666667,1.058125464,0,3.07915819,1.432626267,3,5,0.055555555,1.19999998,175.9843056,FALSE,none
USER_01356,0,69.56160912,0,1.043258368,0,3.275835409,2.355060653,3,6,0.038961038,1.305084724,223.6184416,FALSE,none
USER_02257,0,88.10974515,0,1.034231907,0,3.705722698,3.370442364,4,6,0.041666666,1.19999998,191.8190278,FALSE,none
USER_04410,0,74.57547137,0,1.042749812,0,3.654225315,2.284723475,3,5,0.014084507,1.183333314,175.1580282,FALSE,none
USER_00365,0,83.20743502,0,1.039370383,0,4.389949707,2.028176855,5,6,0.013888889,1.19999998,190.24125,FALSE,none
USER_04746,0,61.66156419,0,1.082519103,0,3.215689369,2.367310536,3,6,0.026666666,1.249999979,201.3157333,FALSE,none
USER_04271,0,86.46468054,0,1.039098295,0,3.999147049,3.408213446,5,3,0.04347826,1.149999981,212.8452174,FALSE,none
USER_04225,0,67.10849493,0.066666667,1.119837856,0,3.341496603,2.405103753,4,8,0.025974026,1.283333312,186.9727273,FALSE,none
USER_00262,0,84.67975096,0,1.071056454,0,3.826562997,1.716253623,5,4,0.025974026,1.283333312,177.397013,FALSE,none
USER_04719,0,61.20843896,0,1.094381595,0,2.863763544,2.637159861,3,4,0,1.283333312,154.6711688,FALSE,none
USER_03973,0,85.30866201,0,1.12745505,0,2.427631909,1.462580541,5,11,0.042253521,1.20338981,167.4540845,FALSE,none
USER_04550,0,87.65495043,0.166666667,1.035106971,0,4.861060252,1.454792641,2,4,0.029850746,1.116666648,168.5679104,FALSE,none
USER_03728,0,87.73031483,0,1.141959304,0,2.980599289,2.601072973,3,6,0.027777777,1.19999998,186.4525,FALSE,none
USER_02197,0,84.09406285,0,1.047918644,0,3.620603391,2.411856148,4,11,0.051948051,1.283333312,216.3123377,FALSE,none
USER_01439,0,80.30277845,0.071428571,1.109719058,0,2.248728456,1.042394717,7,4,0.027777777,1.19999998,138.925,FALSE,none
USER_04816,0,78.6269616,0,1.033293316,0,2.662998629,1.515929348,3,5,0.041666666,1.19999998,163.7241667,FALSE,none
USER_04094,0,95.1783583,0,1.076472047,0,3.283893047,3.423273093,5,4,0.063291138,1.316666645,227.9059494,FALSE,none
USER_03226,0,82.32148547,0,1.103886329,0,3.188419353,1.501867034,6,5,0.070422534,1.183333314,182.2919718,FALSE,none
USER_01643,0,84.73978692,0.166666667,1.045606389,0,3.883726184,1.67548853,7,7,0.013888889,1.19999998,189.83,FALSE,none
USER_01933,0,99.18530924,0,1.035940467,0,4.064175182,1.219984097,4,3,0.057971014,1.149999981,174.6223188,FALSE,none
USER_00999,0,101.84707,0,1.070507792,0,3.068916646,1.702038425,4,5,0.027777777,1.19999998,200.1473611,FALSE,none
USER_00577,0,94.5323085,0,1.051118183,0,3.204655349,0.895606333,6,3,0.057142856,1.166666647,168.1295714,FALSE,none
USER_01727,0,92.26840618,0,1.075237417,0,2.140433574,1.424547548,7,6,0.041666666,1.19999998,156.2434722,FALSE,none
USER_03624,0,87.89819877,0,1.030269483,0,3.451261906,1.428100515,4,5,0.014492753,1.149999981,172.4946377,FALSE,none
USER_00623,0,70.23761819,0,1.069198833,0,3.504518522,2.474109087,6,6,0.01369863,1.216666646,176.2838356,FALSE,none
USER_02626,0,71.84977633,0,1.030394166,0,3.318381584,1.906917508,7,3,0.025974026,1.283333312,207.1819481,FALSE,none
USER_04368,0,79.79650987,0,1.079310611,0,4.605824694,2.895193474,8,6,0.01369863,1.216666646,199.1330137,FALSE,none
USER_03925,0,87.17503683,0,1.083645636,0,3.964906229,3.109439174,6,3,0.055555555,1.19999998,207.5693056,FALSE,none
USER_00473,0,98.29635922,0,1.06889784,0,4.542873812,2.328118687,6,5,0.02739726,1.216666646,206.9291781,FALSE,none
USER_04392,0,87.9801142,0.055555556,1.038841017,0,3.027738587,2.583722173,7,7,0.049999999,1.333333311,212.533375,FALSE,none
USER_01122,0,81.62454861,0,1.018490683,0,3.591508477,3.761147508,10,4,0.027027027,1.233333313,201.0656757,FALSE,none
USER_00942,0,73.76508354,0,1.025127077,0,3.122044973,2.434620263,5,4,0.025974026,1.283333312,201.5827273,FALSE,none
USER_00795,0,76.4903253,0,1.051340174,0,2.889547699,1.430458092,5,2,0.064935064,1.283333312,180.0503896,FALSE,none
USER_04510,0,96.34387199,0,1.069798828,0,4.89779622,2.620415963,2,5,0,1.116666648,212.1926866,FALSE,none
USER_00986,0,69.30039696,0.058823529,1.040136879,0,2.386016976,1.613020013,5,5,0.039473684,1.288135571,175.4821053,FALSE,none
USER_02114,0,99.99818875,0,1.011113767,0,4.611867813,1.704887524,5,8,0.014084507,1.183333314,220.4107042,FALSE,none
USER_02170,0,70.97822769,0,1.052941154,0,3.059842677,2.050383718,3,2,0.02739726,1.216666646,218.7864384,FALSE,none
USER_00005,0,76.30503781,0,1.144301485,0,2.851257621,0.941102706,3,6,0.014492753,1.149999981,152.796087,FALSE,none
USER_02564,0,74.9373156,0,1.011287002,0,3.136752773,2.689222681,2,5,0,1.19999998,206.7804167,FALSE,none
USER_04752,0,72.15017367,0,1.060381348,0,3.424444532,3.623334887,5,6,0.02739726,1.216666646,195.6732877,FALSE,none
USER_03686,0,101.3280101,0,1.030322732,0,4.3181861,2.009595003,6,5,0.056338027,1.183333314,171.5328169,FALSE,none
USER_01742,0,75.25500245,0,1.024367401,0,3.299131471,1.69393098,11,6,0.037037037,1.372881333,204.9434568,FALSE,none
USER_00169,0,61.52431203,0,1.040736177,0,2.548610914,3.012592816,3,6,0.024096385,1.38333331,242.8468675,FALSE,none
USER_03324,0,76.08348998,0,1.013950459,0,4.087300611,2.308377335,4,5,0.066666666,1.249999979,199.5309333,FALSE,none
USER_04129,0,73.78835356,0,1.041759879,0,3.262409037,1.839441444,6,3,0.039473684,1.266666646,226.85,FALSE,none
USER_04029,0,86.23298608,0,1.039671818,0,2.660753796,1.608773987,5,6,0.053333333,1.249999979,184.1978667,FALSE,none
USER_02612,0,93.00475699,0,1.031794682,0,2.367769058,1.902175933,5,5,0.026666666,1.249999979,203.2049333,FALSE,none
USER_03030,0,82.56522947,0,1.061269266,0,2.542963932,2.543659161,7,6,0.041666666,1.19999998,157.6258333,FALSE,none
USER_00557,0,77.03186666,0,1.035860126,0,3.368787784,2.040529721,7,2,0.026315789,1.288135571,191.0909211,FALSE,none
USER_02118,0,89.34339343,0,1.133452724,0,3.149297619,1.487496389,6,5,0.04109589,1.216666646,146.3823288,FALSE,none
USER_02253,0,100.0950724,0,1.0369765,0,3.169664678,2.333939971,3,5,0.013157895,1.266666646,206.2843421,FALSE,none
USER_00909,0,79.530272,0,1.016806001,0,2.887613879,3.295369774,5,5,0.024096385,1.38333331,220.6359036,FALSE,none
USER_00603,0,69.73233917,0.142857143,1.083661928,0,3.992418604,1.759488692,4,7,0.053333333,1.249999979,186.9225333,FALSE,none
USER_04126,0,97.34594073,0,1.024183955,0,3.507449903,1.640029204,6,4,0.042253521,1.183333314,202.5173239,FALSE,none
USER_02996,0,83.90920199,0,1.067858615,0,3.416982926,2.185326279,5,6,0.041666666,1.19999998,151.2055556,FALSE,none
USER_02108,0,90.69528149,0.066666667,1.041943698,0,3.005086389,1.017469357,6,3,0,1.183333314,160.2629577,FALSE,none
USER_03732,0,56.36293922,0,1.07573333,0,4.482052277,1.967595428,3,5,0.041666666,1.19999998,202.5027778,FALSE,none
USER_00031,0,86.43637994,0,1.055354904,0,4.012519425,1.700193494,3,4,0.014705882,1.133333314,129.9676471,FALSE,none
USER_03465,0,83.43067382,0,1.029573592,0,2.941250259,1.436906453,6,8,0.027777777,1.19999998,186.7918056,FALSE,none
USER_00047,0,79.40438675,0,1.057604592,0,5.51287806,2.546073625,1,3,0.04054054,1.233333313,223.6037838,FALSE,none
USER_02880,0,76.64529741,0,1.04642713,0,2.014541334,1.641724737,5,8,0.039999999,1.249999979,164.312,FALSE,none
USER_01327,0,78.63811187,0,1.027346298,0,3.765316376,2.796508667,4,6,0.04054054,1.233333313,211.2777027,FALSE,none
USER_04263,0,89.1846821,0,1.087192145,0,3.609558113,3.094013347,6,8,0.041666666,1.19999998,198.1322222,FALSE,none
USER_02165,0,83.02826645,0,1.06372834,0,3.346027709,1.401123801,6,3,0.044117646,1.152542353,145.1244118,FALSE,none
USER_00060,0,67.22357565,0.076923077,1.027197237,0,3.0815074,2.266228532,6,6,0.05479452,1.216666646,201.9541096,FALSE,none
USER_03438,0,78.55102478,0,1.1617878,0,6.07265134,1.721953539,6,4,0.088235293,1.152542353,154.2569118,FALSE,none
USER_00379,0,61.6949789,0,1.01649886,0,2.919226234,1.448790163,4,6,0.036585365,1.366666644,198.6679268,FALSE,none
USER_02854,0,55.72996949,0.1,1.070025081,0,3.91219306,3.001826449,4,7,0.014285714,1.166666647,213.757,FALSE,none
USER_03508,0,91.97558705,0,1.046603234,0,3.050312302,1.838981623,7,3,0.038961038,1.283333312,208.8380519,FALSE,none
USER_00218,0,79.09381068,0,1.018108528,0,4.169047466,3.346327151,4,6,0.07142857,1.186440658,188.1035714,FALSE,none
USER_02691,0,59.36326454,0,1.090686389,0,3.605043443,1.663873125,4,3,0,1.216666646,165.7773973,FALSE,none
USER_01101,0,66.59423404,0.076923077,1.066356145,0,2.353378102,1.404862349,7,2,0.06060606,1.099999982,167.3701515,FALSE,none
USER_01621,0,82.42586312,0,1.043897737,0,3.896391297,3.094853436,5,5,0.063291138,1.338983028,265.2117722,FALSE,none
USER_02392,0,74.93771177,0,1.035552988,0,4.958055824,3.972587289,4,6,0.057971014,1.149999981,228.7507246,FALSE,none
USER_02123,0,83.43641219,0,1.011011326,0,3.482751323,2.801922124,4,5,0.012820513,1.299999978,240.7219231,FALSE,none
USER_01625,0,85.7588667,0,1.061261558,0,2.715192702,2.1701549,6,5,0.013157895,1.288135571,209.1996053,FALSE,none
USER_02133,0,77.25175725,0,1.030703115,0,2.614407105,1.756610379,6,2,0.04054054,1.233333313,212.2556757,FALSE,none
USER_03831,0,59.79181737,0,1.070442061,0,2.862655472,1.306476809,6,3,0,1.183333314,173.115493,FALSE,none
USER_02921,0,86.38108935,0,1.219340585,0,3.358983548,0.966122129,5,7,0.013888889,1.19999998,117.7594444,FALSE,none
USER_00549,0,94.45242838,0,1.120344799,0,3.801226162,2.838871147,1,3,0.013333333,1.249999979,189.1754667,FALSE,none
USER_02963,0,71.63991604,0,1.040057429,0,3.506892487,3.217128974,6,3,0.015151515,1.099999982,233.5912121,FALSE,none
USER_03180,0,69.25608094,0,1.068169847,0,2.334429851,1.350702587,2,1,0.029411764,1.133333314,133.9577941,FALSE,none
USER_00177,0,75.72934769,0,1.062426914,0,3.477609759,1.672416197,2,6,0.094594593,1.254237267,188.2867568,FALSE,none
USER_01561,0,65.01759705,0,1.04835454,0,3.218268567,1.799634997,5,7,0,1.183333314,186.3771831,FALSE,none
USER_04146,0,71.06994332,0.076923077,1.030902428,0,3.236911139,2.093777517,6,1,0.057971014,1.149999981,187.8634783,FALSE,none
USER_02336,0,72.06995553,0,1.100241613,0,3.170901718,1.709656548,7,1,0.059701492,1.116666648,175.019403,FALSE,none
USER_02989,0,93.35053382,0,1.078174944,0,3.541583355,2.135921307,5,5,0.042253521,1.183333314,202.4625352,FALSE,none
USER_00441,0,84.82766698,0,1.032492409,0,2.267670813,1.524870122,8,2,0.038461538,1.299999978,203.9142308,FALSE,none
USER_00633,0,71.08028596,0,1.028058306,0,3.121441266,2.020445292,2,6,0.027777777,1.19999998,164.6983333,FALSE,none
USER_01668,0,71.07623593,0,1.033791524,0,3.329201938,2.621618022,3,5,0.069444443,1.19999998,235.9726389,FALSE,none
USER_00069,0,90.07464514,0,1.017762429,0,3.823082558,1.959626237,2,8,0,1.233333313,172.9901351,FALSE,none
USER_00204,0,93.57509194,0,1.031136471,0,3.234504286,1.802568688,9,3,0,1.233333313,196.2113514,FALSE,none
USER_01613,0,66.9139321,0,1.020269923,0,3.357104299,2.356474768,6,2,0.02739726,1.216666646,199.05,FALSE,none
USER_04011,0,74.72598217,0,1.055015544,0,2.768947389,2.598424447,5,8,0.04347826,1.149999981,231.4555072,FALSE,none
USER_02872,0,86.55939317,0,1.060775146,0,2.960400674,1.143861139,3,5,0.028985507,1.149999981,153.5647826,FALSE,none
USER_03648,0,91.72653825,0,1.051006497,0,3.273605633,2.289573101,5,6,0.025974026,1.283333312,198.9071429,FALSE,none
USER_03836,0,75.9280117,0,1.041825013,0,4.677476461,4.43626329,2,5,0.051282051,1.299999978,219.4569231,FALSE,none
USER_02893,0,85.05151263,0,1.027539582,0,3.743282587,3.813528817,4,6,0.041666666,1.19999998,222.0952778,FALSE,none
USER_03386,0,73.76755008,0,1.060461539,0,3.756461536,2.056058259,3,5,0.042857142,1.186440658,171.8257143,FALSE,none
USER_03849,0,88.86359515,0,1.083981653,0,3.61683339,1.480046399,3,3,0,1.149999981,156.0630435,FALSE,none
USER_01721,0,71.53690531,0,1.087579738,0,2.91454504,2.083040632,6,1,0.027027027,1.233333313,182.7763514,FALSE,none
USER_00058,0,64.84397422,0,1.037662521,0,3.998239272,1.993140333,2,5,0.012658228,1.316666645,197.5108861,FALSE,none
USER_01010,0,79.87294863,0,1.056018389,0,3.963953762,1.797860492,5,5,0.026666666,1.249999979,202.5002667,FALSE,none
USER_04620,0,70.94100248,0,1.051554362,0,3.644432761,2.472040731,7,4,0.027027027,1.233333313,194.7163514,FALSE,none
USER_00547,0,90.33664901,0,1.069824811,0,4.065115252,2.49992464,6,3,0,1.233333313,180.7348649,FALSE,none
USER_04572,0,84.61326929,0,1.102696161,0,2.768860644,1.409161335,4,6,0.028169014,1.20338981,189.6439437,FALSE,none
USER_03609,0,85.4606417,0,1.020992671,0,3.130920696,1.629111943,7,2,0.114285713,1.166666647,164.624,FALSE,none
USER_04648,0,77.5469496,0,1.044808164,0,3.156588236,3.848236383,5,6,0.050632911,1.316666645,260.285443,FALSE,none
USER_03452,0,89.00257703,0,1.093155448,0,2.781657123,1.208673343,5,3,0.044776119,1.116666648,132.0702985,FALSE,none
USER_03756,0,79.14310244,0,1.037141627,0,2.893547094,2.169136919,4,8,0.025641025,1.299999978,211.6989744,FALSE,none
USER_00875,0,68.76707468,0,1.074062567,0,3.498798317,1.976571958,6,5,0.054054053,1.233333313,229.1348649,FALSE,none
USER_01708,0,66.81783227,0,1.069916164,0,3.756783443,1.359176956,3,6,0.027777777,1.19999998,156.7127778,FALSE,none
USER_00375,0,87.10664681,0,1.025063367,0,4.008231446,1.939623449,5,3,0.026666666,1.249999979,190.5749333,FALSE,none
USER_00559,0,93.1787348,0.058823529,1.07125285,0,2.917475986,2.239447189,8,4,0.037974683,1.316666645,166.0431646,FALSE,none
USER_04257,0,82.08200213,0,1.059637371,0,2.817507413,2.73408238,4,7,0.036585365,1.366666644,232.3431707,FALSE,none
USER_01762,0,92.36119689,0.153846154,1.077292758,0,4.176628418,3.02514375,5,3,0.027027027,1.233333313,213.842973,FALSE,none
USER_03511,0,89.75992191,0.071428571,1.039820887,0,3.701571794,2.407371568,7,4,0.013513513,1.233333313,211.5172973,FALSE,none
USER_01043,0,85.51465685,0.058823529,1.029646856,0,2.596911208,1.752896111,5,6,0.025974026,1.283333312,178.407013,FALSE,none
USER_01325,0,66.78301612,0,1.058377386,0,4.495527147,1.336202855,3,2,0.045454545,1.099999982,156.34,FALSE,none
USER_00385,0,102.8837583,0,1.047865315,0,2.924384501,2.950622607,8,3,0.049382715,1.372881333,231.0383951,FALSE,none
USER_00433,0,83.44461371,0,1.045996576,0,3.90138151,2.399139919,8,7,0.077922077,1.283333312,185.458961,FALSE,none
USER_04396,0,91.90154246,0,1.03167799,0,3.023220198,2.846475131,3,6,0.074999999,1.35593218,192.013125,FALSE,none
USER_04255,0,100.4620903,0,1.046679744,0,4.963399149,2.747136468,6,7,0.013513513,1.233333313,216.2809459,FALSE,none
USER_04627,0,92.59120915,0,1.031866454,0,2.782324392,1.921817755,5,8,0.066666666,1.249999979,196.5822667,FALSE,none
USER_01689,0,101.6787055,0,1.024037397,0,2.932787056,1.462861912,3,3,0,1.19999998,165.0743056,FALSE,none
USER_02961,0,77.97298779,0,1.128507627,0,2.68601714,1.501093722,7,3,0.03030303,1.099999982,156.3372727,FALSE,none
USER_02469,0,93.56417609,0,1.14200467,0,2.285226721,1.113383548,4,4,0.026315789,1.266666646,157.1380263,FALSE,none
